antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"weaptype1_txt_Firearms, targtype1_txt_Police","attacktype1_txt_Armed Assault, region_txt_South Asia",0.059348013935748054,0.06276590475037289,0.017083950223181116,0.2878605211907633,4.586256221998506,1.0,0.013358918433366151,1.3160822045939222,0.831292809551603,0.1626578630194414,0.24016904376535478,0.28002285968342094
"weaptype1_txt_Firearms, targtype1_txt_Military, attacktype1_txt_Armed Assault",region_txt_Central America & Caribbean,0.0543450143375291,0.05693182381075562,0.014062336604454816,0.2587603807980555,4.54509206763143,1.0,0.01096837582319762,1.2722851717027734,0.8248065800951673,0.14465266376040312,0.21401268973241147,0.2528817371894377
region_txt_Central America & Caribbean,"weaptype1_txt_Firearms, targtype1_txt_Military, attacktype1_txt_Armed Assault",0.05693182381075562,0.0543450143375291,0.014062336604454816,0.24700309358081982,4.54509206763143,1.0,0.01096837582319762,1.255855074039363,0.8270690013377028,0.14465266376040312,0.20372977688932256,0.2528817371894377
"region_txt_Sub-Saharan Africa, attacktype1_txt_Armed Assault","weaptype1_txt_Firearms, targtype1_txt_Private Citizens & Property",0.033045115057983056,0.07882613888414947,0.011326923182766345,0.3427714856762159,4.348449518502817,1.0,0.008722104353763074,1.401603614328324,0.7963483992810497,0.11265601051018174,0.28653152019787026,0.24323325016948624
"weaptype1_txt_Firearms, targtype1_txt_Private Citizens & Property","region_txt_Sub-Saharan Africa, attacktype1_txt_Armed Assault",0.07882613888414947,0.033045115057983056,0.011326923182766345,0.14369501466275658,4.348449518502816,1.0,0.008722104353763074,1.1292178622096842,0.8359257761263424,0.11265601051018174,0.11443129491135319,0.24323325016948624
"targtype1_txt_Police, attacktype1_txt_Armed Assault","weaptype1_txt_Firearms, region_txt_South Asia",0.04890170674386733,0.08348789978590024,0.017083950223181116,0.34935284186831744,4.18447275310808,1.0,0.013001249431189639,1.4086161581737202,0.8001499651865133,0.1481622911694511,0.2900833955387063,0.276990350659256
"weaptype1_txt_Firearms, region_txt_South Asia","targtype1_txt_Police, attacktype1_txt_Armed Assault",0.08348789978590024,0.04890170674386733,0.017083950223181116,0.2046278594501945,4.184472753108079,1.0,0.013001249431189639,1.1957903033901598,0.8303450287891128,0.1481622911694511,0.16373297461526387,0.276990350659256
region_txt_Central America & Caribbean,"weaptype1_txt_Firearms, targtype1_txt_Military",0.05693182381075562,0.06397675173784062,0.015042021894315073,0.26421113689095127,4.12979918039004,1.0,0.011399708736391876,1.272135656290077,0.8036083651692298,0.14208474135690147,0.213920311835064,0.24966406810136
"weaptype1_txt_Firearms, targtype1_txt_Military",region_txt_Central America & Caribbean,0.06397675173784062,0.05693182381075562,0.015042021894315073,0.23511699931176874,4.12979918039004,1.0,0.011399708736391876,1.232957426613854,0.8096566797006594,0.14208474135690147,0.18894198744042542,0.24966406810136
"weaptype1_txt_Firearms, attacktype1_txt_Armed Assault","region_txt_Central America & Caribbean, targtype1_txt_Military",0.20241508935500382,0.016869300075402743,0.014062336604454816,0.06947276830627838,4.118295838935082,1.0,0.010647735722335797,1.0565308208499478,0.949342328064635,0.06852254136830531,0.05350607832194656,0.4515389942673317
"region_txt_Central America & Caribbean, targtype1_txt_Military","weaptype1_txt_Firearms, attacktype1_txt_Armed Assault",0.016869300075402743,0.20241508935500382,0.014062336604454816,0.833605220228385,4.118295838935082,1.0,0.010647735722335797,4.793328923778262,0.7701734021315964,0.06852254136830531,0.7913767204584478,0.4515389942673317
"attacktype1_txt_Bombing/Explosion, region_txt_Western Europe","weaptype1_txt_Explosives, targtype1_txt_Business",0.04682675531534308,0.0661342609155104,0.012636839469208712,0.26986365773389753,4.08054242987097,1.0,0.009539986615357049,1.2790292511479133,0.7920223800643821,0.1259600614439324,0.21815705223120424,0.23047110982567048
"weaptype1_txt_Explosives, targtype1_txt_Business","attacktype1_txt_Bombing/Explosion, region_txt_Western Europe",0.0661342609155104,0.04682675531534308,0.012636839469208712,0.1910785619174434,4.080542429870969,1.0,0.009539986615357049,1.1783261016595512,0.8083972998184169,0.1259600614439324,0.15133849738913294,0.23047110982567048
"targtype1_txt_Military, attacktype1_txt_Armed Assault",region_txt_Central America & Caribbean,0.06110374206757627,0.05693182381075562,0.014078848154283922,0.23040893532696813,4.047102655500016,1.0,0.010600100676714814,1.225414664332045,0.8019093126779699,0.135429902583651,0.1839497036335166,0.23885102605482206
region_txt_Central America & Caribbean,"targtype1_txt_Military, attacktype1_txt_Armed Assault",0.05693182381075562,0.06110374206757627,0.014078848154283922,0.24729311678267596,4.047102655500016,1.0,0.010600100676714814,1.247359734401874,0.7983618489989449,0.135429902583651,0.19830665330918862,0.23885102605482206
"attacktype1_txt_Bombing/Explosion, targtype1_txt_Business","weaptype1_txt_Explosives, region_txt_Western Europe",0.06615627631528254,0.04764682895685532,0.012636839469208712,0.19101497504159737,4.008975607055893,1.0,0.009484702687191987,1.1772197774515218,0.8037316099571015,0.12491159349328111,0.15054094472926055,0.22811693652160728
"weaptype1_txt_Explosives, region_txt_Western Europe","attacktype1_txt_Bombing/Explosion, targtype1_txt_Business",0.04764682895685532,0.06615627631528254,0.012636839469208712,0.2652188980016172,4.008975607055893,1.0,0.009484702687191987,1.2709141826660273,0.7881106949676443,0.12491159349328111,0.21316481188188807,0.22811693652160728
"weaptype1_txt_Firearms, region_txt_Central America & Caribbean, targtype1_txt_Military",attacktype1_txt_Armed Assault,0.015042021894315073,0.23484377321936695,0.014062336604454816,0.9348701061105014,3.9808170908463545,1.0,0.010529811425945534,11.748157122424006,0.7602306975175208,0.05963077928443065,0.9148802667874373,0.49737482197413796
attacktype1_txt_Armed Assault,"weaptype1_txt_Firearms, region_txt_Central America & Caribbean, targtype1_txt_Military",0.23484377321936695,0.015042021894315073,0.014062336604454816,0.0598795378377745,3.9808170908463545,1.0,0.010529811425945534,1.0476933730815046,0.9786175221644091,0.05963077928443065,0.0455222628174381,0.49737482197413796
targtype1_txt_Military,"weaptype1_txt_Firearms, region_txt_Central America & Caribbean, attacktype1_txt_Armed Assault",0.15401973680589573,0.022945550412513553,0.014062336604454816,0.0913021726700972,3.9790796485014703,1.0,0.010528268969053067,1.075224810934611,0.88499180914225,0.08632340022974525,0.06996193741960226,0.35207948643099485
"weaptype1_txt_Firearms, region_txt_Central America & Caribbean, attacktype1_txt_Armed Assault",targtype1_txt_Military,0.022945550412513553,0.15401973680589573,0.014062336604454816,0.6128568001918925,3.97907964850147,1.0,0.010528268969053067,2.1851869375813013,0.7662680456947747,0.08632340022974525,0.5423732483469532,0.35207948643099485
"region_txt_Central America & Caribbean, attacktype1_txt_Armed Assault",targtype1_txt_Military,0.024002289601576302,0.15401973680589573,0.014078848154283922,0.5865627149736299,3.8083607149183027,1.0,0.010382021827110252,2.046211829056843,0.7555548780280793,0.08587638902877094,0.5112920442548081,0.33898604588018255
targtype1_txt_Military,"region_txt_Central America & Caribbean, attacktype1_txt_Armed Assault",0.15401973680589573,0.024002289601576302,0.014078848154283922,0.09140937678673527,3.8083607149183027,1.0,0.010382021827110252,1.0741886229760673,0.8716749824062621,0.08587638902877094,0.06906480052872453,0.33898604588018255
"region_txt_Middle East & North Africa, attacktype1_txt_Armed Assault","weaptype1_txt_Firearms, targtype1_txt_Military",0.051037200521764976,0.06397675173784062,0.012009400575702704,0.2353068047018225,3.678004873802377,1.0,0.008744206268527357,1.2240507095099427,0.7672729274864906,0.1165909698103126,0.18304038204401107,0.21151093848305164
"weaptype1_txt_Firearms, targtype1_txt_Military","region_txt_Middle East & North Africa, attacktype1_txt_Armed Assault",0.06397675173784062,0.051037200521764976,0.012009400575702704,0.1877150722642808,3.678004873802377,1.0,0.008744206268527357,1.1682634591331291,0.7778796804281004,0.1165909698103126,0.14402869302955285,0.21151093848305164
attacktype1_txt_Armed Assault,"weaptype1_txt_Firearms, targtype1_txt_Military",0.23484377321936695,0.06397675173784062,0.0543450143375291,0.2314092198082917,3.61708297971338,1.0,0.039320472561095915,1.2178434511388345,0.9456031365870728,0.22229226232017826,0.17887639904383762,0.5404293174058664
"weaptype1_txt_Firearms, targtype1_txt_Military",attacktype1_txt_Armed Assault,0.06397675173784062,0.23484377321936695,0.0543450143375291,0.8494494150034411,3.61708297971338,1.0,0.039320472561095915,5.082386274341757,0.7729873476606752,0.22229226232017826,0.8032420311993081,0.5404293174058664
"weaptype1_txt_Firearms, targtype1_txt_Police, region_txt_South Asia",attacktype1_txt_Armed Assault,0.020237656240540258,0.23484377321936695,0.017083950223181116,0.8441664400326354,3.594587280132404,1.0,0.012331262670536174,4.9100862929710125,0.7367132956153455,0.07178206373433238,0.7963375915752152,0.4584562308672868
attacktype1_txt_Armed Assault,"weaptype1_txt_Firearms, targtype1_txt_Police, region_txt_South Asia",0.23484377321936695,0.020237656240540258,0.017083950223181116,0.07274602170193818,3.594587280132404,1.0,0.012331262670536174,1.0566278136199263,0.9433419214632943,0.07178206373433238,0.05359296139094032,0.4584562308672868
attacktype1_txt_Armed Assault,"region_txt_Central America & Caribbean, targtype1_txt_Military",0.23484377321936695,0.016869300075402743,0.014078848154283922,0.05994984649276993,3.5537838692064803,1.0,0.010117198073006591,1.0458279233896597,0.9391674037585178,0.059245877339262565,0.04381975501392777,0.4472669297716705
"region_txt_Central America & Caribbean, targtype1_txt_Military",attacktype1_txt_Armed Assault,0.016869300075402743,0.23484377321936695,0.014078848154283922,0.8345840130505711,3.5537838692064803,1.0,0.010117198073006591,4.625648589906591,0.7309402371732933,0.059245877339262565,0.7838141007550697,0.4472669297716705
"region_txt_Middle East & North Africa, attacktype1_txt_Armed Assault","targtype1_txt_Police, weaptype1_txt_Firearms",0.051037200521764976,0.059348013935748054,0.010699484289260338,0.20964089291491428,3.532399469034934,1.0,0.007670527801453063,1.1901577113895223,0.7554630281218669,0.1073321554770318,0.1597752210230281,0.19496233646951316
"targtype1_txt_Police, weaptype1_txt_Firearms","region_txt_Middle East & North Africa, attacktype1_txt_Armed Assault",0.059348013935748054,0.051037200521764976,0.010699484289260338,0.18028378002411205,3.532399469034934,1.0,0.007670527801453063,1.157672346054283,0.7621376669478085,0.1073321554770318,0.13619773037827224,0.19496233646951316
"weaptype1_txt_Explosives, targtype1_txt_Business","attacktype1_txt_Bombing/Explosion, region_txt_South America",0.0661342609155104,0.04974929963509475,0.011596611829975068,0.17534953395472702,3.5246633669397394,1.0,0.008306478667543804,1.1523072374189829,0.7670106443898826,0.11119907114207303,0.13217589239492336,0.20422527035163057
"attacktype1_txt_Bombing/Explosion, region_txt_South America","weaptype1_txt_Explosives, targtype1_txt_Business",0.04974929963509475,0.0661342609155104,0.011596611829975068,0.23310100674853412,3.5246633669397394,1.0,0.008306478667543804,1.217716736235531,0.7537852506015184,0.11119907114207303,0.17879095339412357,0.20422527035163057
attacktype1_txt_Armed Assault,"region_txt_Middle East & North Africa, targtype1_txt_Military, weaptype1_txt_Firearms",0.23484377321936695,0.01456869079921405,0.012009400575702704,0.051137828400009376,3.510118315007973,1.0,0.008588034257549003,1.0385399889418414,0.9345925618324611,0.05058654425743034,0.037109778489232276,0.4377336289714441
"region_txt_Middle East & North Africa, targtype1_txt_Military, weaptype1_txt_Firearms",attacktype1_txt_Armed Assault,0.01456869079921405,0.23484377321936695,0.012009400575702704,0.8243294295428788,3.510118315007973,1.0,0.008588034257549003,4.355631252232982,0.7256815482846252,0.05058654425743034,0.7704121533503703,0.4377336289714441
"attacktype1_txt_Bombing/Explosion, targtype1_txt_Business","region_txt_South America, weaptype1_txt_Explosives",0.06615627631528254,0.050074026781733824,0.011596611829975068,0.1752911813643927,3.500640803833576,1.0,0.008283900677983827,1.1518319578415777,0.7649438520703726,0.11083057177423597,0.13181780276881375,0.20344027083167976
"region_txt_South America, weaptype1_txt_Explosives","attacktype1_txt_Bombing/Explosion, targtype1_txt_Business",0.050074026781733824,0.06615627631528254,0.011596611829975068,0.2315893602989668,3.5006408038335755,1.0,0.008283900677983827,1.2152925472870204,0.7519933503944666,0.11083057177423597,0.17715285736560504,0.20344027083167976
"attacktype1_txt_Bombing/Explosion, region_txt_South Asia","weaptype1_txt_Explosives, targtype1_txt_Unknown",0.11693479588972486,0.029544666494212703,0.011937850526443246,0.10208980513979102,3.4554394161053965,1.0,0.008483050980312492,1.0807933121383844,0.8046984555877548,0.0887298015954183,0.07475371213995775,0.2530754539856928
"weaptype1_txt_Explosives, targtype1_txt_Unknown","attacktype1_txt_Bombing/Explosion, region_txt_South Asia",0.029544666494212703,0.11693479588972486,0.011937850526443246,0.4040611028315946,3.4554394161053965,1.0,0.008483050980312492,1.4818049439399676,0.732234840076322,0.0887298015954183,0.32514734541166906,0.2530754539856928
"targtype1_txt_Police, attacktype1_txt_Armed Assault","region_txt_Middle East & North Africa, weaptype1_txt_Firearms",0.04890170674386733,0.06536922577342852,0.010699484289260338,0.2187957231288689,3.3470753330813605,1.0,0.007502817580414482,1.196397410892247,0.737286258564696,0.10330534594537145,0.16415733526686446,0.19123670975842283
"region_txt_Middle East & North Africa, weaptype1_txt_Firearms","targtype1_txt_Police, attacktype1_txt_Armed Assault",0.06536922577342852,0.04890170674386733,0.010699484289260338,0.16367769638797675,3.34707533308136,1.0,0.007502817580414482,1.137238943823929,0.7502767097973715,0.10330534594537145,0.12067731638037964,0.19123670975842283
attacktype1_txt_Armed Assault,"region_txt_Middle East & North Africa, targtype1_txt_Police, weaptype1_txt_Firearms",0.23484377321936695,0.013935748055765008,0.010699484289260338,0.045560008437038606,3.2692904790418567,1.0,0.007426760633210027,1.0331338383353852,0.9071653727067978,0.044940703238782166,0.03207119649548156,0.4066662601426899
"region_txt_Middle East & North Africa, targtype1_txt_Police, weaptype1_txt_Firearms",attacktype1_txt_Armed Assault,0.013935748055765008,0.23484377321936695,0.010699484289260338,0.7677725118483413,3.2692904790418567,1.0,0.007426760633210027,3.2948564051166045,0.7039330675235096,0.044940703238782166,0.6964966368649348,0.4066662601426899
"attacktype1_txt_Bombing/Explosion, targtype1_txt_Unknown","weaptype1_txt_Explosives, region_txt_South Asia",0.029588697293756985,0.12421088551441734,0.011937850526443246,0.4034598214285714,3.2481840843308474,1.0,0.008262612234367648,1.468114212495944,0.7132395029344601,0.08415130940834141,0.31885408404302684,0.24978467852711803
"weaptype1_txt_Explosives, region_txt_South Asia","attacktype1_txt_Bombing/Explosion, targtype1_txt_Unknown",0.12421088551441734,0.029588697293756985,0.011937850526443246,0.09610953562566465,3.2481840843308474,1.0,0.008262612234367648,1.0735939153622478,0.790299472482855,0.08415130940834141,0.06854911741691085,0.24978467852711803
"attacktype1_txt_Bombing/Explosion, targtype1_txt_Utilities",region_txt_South America,0.030006989889427654,0.10445206421892113,0.010088556945583436,0.33620689655172414,3.218767374927775,1.0,0.006954264910636422,1.349137150007859,0.7106464255052253,0.08111696242864097,0.25878551339708145,0.21639620831380074
region_txt_South America,"attacktype1_txt_Bombing/Explosion, targtype1_txt_Utilities",0.10445206421892113,0.030006989889427654,0.010088556945583436,0.09658552007587734,3.218767374927775,1.0,0.006954264910636422,1.0736965497741875,0.7697210142067038,0.08111696242864097,0.0686381545974854,0.21639620831380074
"weaptype1_txt_Incendiary, attacktype1_txt_Facility/Infrastructure Attack",region_txt_Western Europe,0.045759008426394264,0.09157855920216192,0.013484432360436125,0.29468366610536445,3.217823786186055,1.0,0.009293888298227353,1.287963140994752,0.7222818647060617,0.10887437230591478,0.22358026548208915,0.220964045926052
region_txt_Western Europe,"weaptype1_txt_Incendiary, attacktype1_txt_Facility/Infrastructure Attack",0.09157855920216192,0.045759008426394264,0.013484432360436125,0.14724442574673957,3.2178237861860546,1.0,0.009293888298227353,1.1190087996894231,0.7587127866196282,0.10887437230591478,0.10635197839592828,0.220964045926052
targtype1_txt_Unknown,"attacktype1_txt_Bombing/Explosion, weaptype1_txt_Explosives, region_txt_South Asia",0.032461706964021335,0.11598813369952282,0.011937850526443246,0.3677517802644964,3.170598306350793,1.0,0.008172677718985609,1.398203804623281,0.707571080059512,0.08744909889932669,0.28479668221942017,0.2353374066929391
"attacktype1_txt_Bombing/Explosion, weaptype1_txt_Explosives, region_txt_South Asia",targtype1_txt_Unknown,0.11598813369952282,0.032461706964021335,0.011937850526443246,0.10292303312138179,3.170598306350793,1.0,0.008172677718985609,1.0785454634985567,0.7744263862287416,0.08744909889932669,0.07282536170869702,0.2353374066929391
attacktype1_txt_Armed Assault,"weaptype1_txt_Firearms, targtype1_txt_Police",0.23484377321936695,0.059348013935748054,0.04412436499331282,0.1878881623661206,3.1658711034464266,1.0,0.030186853467566173,1.1582788754870013,0.8941065190219111,0.17644987344558155,0.13665005797541846,0.4656866389128201
"weaptype1_txt_Firearms, targtype1_txt_Police",attacktype1_txt_Armed Assault,0.059348013935748054,0.23484377321936695,0.04412436499331282,0.7434851154595196,3.1658711034464266,1.0,0.030186853467566173,2.98289211618784,0.7272946643074878,0.17644987344558155,0.6647548885281146,0.4656866389128201
targtype1_txt_Unknown,"attacktype1_txt_Bombing/Explosion, region_txt_South Asia",0.032461706964021335,0.11693479588972486,0.011948858226329318,0.36809087826381826,3.1478301686261605,1.0,0.008152955148259422,1.3974560165930783,0.7052132807795487,0.08693388859968766,0.2844139721563863,0.23513740938513328
"attacktype1_txt_Bombing/Explosion, region_txt_South Asia",targtype1_txt_Unknown,0.11693479588972486,0.032461706964021335,0.011948858226329318,0.10218394050644829,3.1478301686261605,1.0,0.008152955148259422,1.0776575923377407,0.7726732417219558,0.08693388859968766,0.07206147192753463,0.23513740938513328
"weaptype1_txt_Firearms, region_txt_Central America & Caribbean",attacktype1_txt_Armed Assault,0.03125636382649664,0.23484377321936695,0.022945550412513553,0.7341081176263426,3.1259424406395233,1.0,0.015605187994381754,2.877696829064381,0.7020396846293222,0.09436610154145635,0.6524998777146626,0.4159068559258292
attacktype1_txt_Armed Assault,"weaptype1_txt_Firearms, region_txt_Central America & Caribbean",0.23484377321936695,0.03125636382649664,0.022945550412513553,0.0977055942253158,3.125942440639523,1.0,0.015605187994381754,1.0736447327762912,0.8888334865774931,0.09436610154145635,0.06859320455646123,0.4159068559258292
targtype1_txt_Military,"weaptype1_txt_Firearms, region_txt_Central America & Caribbean",0.15401973680589573,0.03125636382649664,0.015042021894315073,0.09766295025728987,3.1245781114980193,1.0,0.010227924964248741,1.0735939928984721,0.8037501846874944,0.08836081474296799,0.06854918468739206,0.28945482430983877
"weaptype1_txt_Firearms, region_txt_Central America & Caribbean",targtype1_txt_Military,0.03125636382649664,0.15401973680589573,0.015042021894315073,0.48124669836238765,3.1245781114980193,1.0,0.010227924964248741,1.6307949472774328,0.7018954937036151,0.08836081474296799,0.3868021226890159,0.28945482430983877
"region_txt_South America, weaptype1_txt_Firearms",attacktype1_txt_Assassination,0.03591262087830437,0.10629035009989488,0.011849788927354684,0.3299616858237548,3.104342826170455,1.0,0.008032623881194918,1.3338187249767124,0.7031215679327556,0.09090525249113325,0.25027293343969254,0.22072338640814915
attacktype1_txt_Assassination,"region_txt_South America, weaptype1_txt_Firearms",0.10629035009989488,0.03591262087830437,0.011849788927354684,0.11148508699254349,3.104342826170455,1.0,0.008032623881194918,1.0850548088815306,0.7584908921012511,0.09090525249113325,0.07838756916731683,0.22072338640814915
"region_txt_Central America & Caribbean, targtype1_txt_Military, attacktype1_txt_Armed Assault",weaptype1_txt_Firearms,0.014078848154283922,0.3221073140661893,0.014062336604454816,0.9988272087568413,3.100914400694403,1.0,0.009527436640332695,578.016496872894,0.6871893117100685,0.04365506518359048,0.9982699455717785,0.521242255871825
weaptype1_txt_Firearms,"region_txt_Central America & Caribbean, targtype1_txt_Military, attacktype1_txt_Armed Assault",0.3221073140661893,0.014078848154283922,0.014062336604454816,0.04365730298680883,3.100914400694403,1.0,0.009527436640332695,1.0309287193020902,0.999442082494172,0.04365506518359048,0.030000831990623075,0.521242255871825
targtype1_txt_Utilities,region_txt_South America,0.03314968820690073,0.10445206421892113,0.010622430390057846,0.3204383197741989,3.067802653498471,1.0,0.007159877028633438,1.3178317168847882,0.6971438940224146,0.08365480473321486,0.24117777164758794,0.21106751060898796
region_txt_South America,targtype1_txt_Utilities,0.10445206421892113,0.03314968820690073,0.010622430390057846,0.10169670144377702,3.067802653498471,1.0,0.007159877028633438,1.07630720420046,0.7526495951468508,0.08365480473321486,0.07089723445374962,0.21106751060898796
"region_txt_Middle East & North Africa, attacktype1_txt_Bombing/Explosion","weaptype1_txt_Explosives, targtype1_txt_Private Citizens & Property",0.1701129940393305,0.11337930882652415,0.058494917194577604,0.34385919503041285,3.032821407974308,1.0,0.03920762350798769,1.3512658936286879,0.8076690185324439,0.25998043052837577,0.2599532003915224,0.4298907625637501
"weaptype1_txt_Explosives, targtype1_txt_Private Citizens & Property","region_txt_Middle East & North Africa, attacktype1_txt_Bombing/Explosion",0.11337930882652415,0.1701129940393305,0.058494917194577604,0.5159223300970873,3.0328214079743074,1.0,0.03920762350798769,1.7143674611702557,0.7559873464152405,0.25998043052837577,0.416694481988486,0.4298907625637501
"weaptype1_txt_Firearms, region_txt_Sub-Saharan Africa, targtype1_txt_Private Citizens & Property",attacktype1_txt_Armed Assault,0.01596666868474498,0.23484377321936695,0.011326923182766345,0.7094105480868665,3.0207764862652247,1.0,0.007577250463097327,2.6331176914479433,0.6798136468717391,0.04729729729729729,0.6202220647987431,0.37882114270686573
attacktype1_txt_Armed Assault,"weaptype1_txt_Firearms, region_txt_Sub-Saharan Africa, targtype1_txt_Private Citizens & Property",0.23484377321936695,0.01596666868474498,0.011326923182766345,0.048231737326864935,3.0207764862652247,1.0,0.007577250463097327,1.0339001308485538,0.8742780417789864,0.04729729729729729,0.03278859324713584,0.37882114270686573
"targtype1_txt_Military, attacktype1_txt_Armed Assault","region_txt_Middle East & North Africa, weaptype1_txt_Firearms",0.06110374206757627,0.06536922577342852,0.012009400575702704,0.19654116375427852,3.0066313533450044,1.0,0.00801509626488597,1.1632590645138337,0.7108366371263238,0.1049189786988508,0.14034626464059863,0.19012879523067971
"region_txt_Middle East & North Africa, weaptype1_txt_Firearms","targtype1_txt_Military, attacktype1_txt_Armed Assault",0.06536922577342852,0.06110374206757627,0.012009400575702704,0.1837164267070809,3.0066313533450044,1.0,0.00801509626488597,1.1502084430596593,0.7140807653711853,0.1049189786988508,0.13059236694532614,0.19012879523067971
region_txt_Western Europe,weaptype1_txt_Incendiary,0.09157855920216192,0.06128536911569643,0.01681976542591543,0.18366488370695355,2.996879783170193,1.0,0.011207339622127277,1.149913328667005,0.7334917308465566,0.12363459826846833,0.13036924168953365,0.2290574081758836
weaptype1_txt_Incendiary,region_txt_Western Europe,0.06128536911569643,0.09157855920216192,0.01681976542591543,0.27444993264481365,2.9968797831701925,1.0,0.011207339622127277,1.2520451470830458,0.7098212737147087,0.12363459826846833,0.20130675612636528,0.2290574081758836
"attacktype1_txt_Bombing/Explosion, targtype1_txt_Private Citizens & Property","region_txt_Middle East & North Africa, weaptype1_txt_Explosives",0.11086955325250013,0.17768078771100385,0.058494917194577604,0.5276012708498808,2.96937714902536,1.0,0.03879552763950629,1.7407312118904517,0.7459299589789752,0.25426445608746623,0.42552877022639823,0.4284073944002525
"region_txt_Middle East & North Africa, weaptype1_txt_Explosives","attacktype1_txt_Bombing/Explosion, targtype1_txt_Private Citizens & Property",0.17768078771100385,0.11086955325250013,0.058494917194577604,0.32921351795062415,2.9693771490253598,1.0,0.03879552763950629,1.325504419872987,0.8065347711178552,0.25426445608746623,0.24557022594023317,0.4284073944002525
"region_txt_Central America & Caribbean, attacktype1_txt_Armed Assault",weaptype1_txt_Firearms,0.024002289601576302,0.3221073140661893,0.022945550412513553,0.9559734005961935,2.967872379326823,1.0,0.015214237377510986,15.397343767486182,0.6793645938920457,0.0710027931057974,0.9350537329619378,0.5136045664726576
weaptype1_txt_Firearms,"region_txt_Central America & Caribbean, attacktype1_txt_Armed Assault",0.3221073140661893,0.024002289601576302,0.022945550412513553,0.07123573234912173,2.967872379326823,1.0,0.015214237377510986,1.0508562230403338,0.9781168936068628,0.0710027931057974,0.04839503437796355,0.5136045664726576
targtype1_txt_Unknown,"weaptype1_txt_Explosives, region_txt_South Asia",0.032461706964021335,0.12421088551441734,0.011965369776158422,0.36859952526280093,2.967529969183072,1.0,0.007933272408847804,1.3870580551116989,0.6852642574710908,0.08268674882093412,0.2790496430090154,0.23246530676468652
"weaptype1_txt_Explosives, region_txt_South Asia",targtype1_txt_Unknown,0.12421088551441734,0.032461706964021335,0.011965369776158422,0.09633108826657213,2.967529969183072,1.0,0.007933272408847804,1.0706778560966934,0.7570537233059673,0.08268674882093412,0.06601225167237464,0.23246530676468652
"weaptype1_txt_Firearms, region_txt_Sub-Saharan Africa",attacktype1_txt_Armed Assault,0.04127337072282061,0.23484377321936695,0.028009092360105892,0.6786238165088678,2.8896819668919522,1.0,0.01831629824607695,2.3808740849078704,0.6820934522656626,0.11289070298808758,0.5799861881235538,0.3989453657997244
attacktype1_txt_Armed Assault,"weaptype1_txt_Firearms, region_txt_Sub-Saharan Africa",0.23484377321936695,0.04127337072282061,0.028009092360105892,0.11926691509058097,2.889681966891952,1.0,0.01831629824607695,1.088555256642575,0.8546505059419395,0.11289070298808758,0.08135118185521004,0.3989453657997244
"targtype1_txt_Police, attacktype1_txt_Armed Assault, region_txt_South Asia",weaptype1_txt_Firearms,0.018558982007914535,0.3221073140661893,0.017083950223181116,0.9205219454329776,2.8578113729010854,1.0,0.011105966376809034,8.529306481226918,0.6623748774566697,0.05279629881616546,0.8827571734934124,0.4867800076423312
weaptype1_txt_Firearms,"targtype1_txt_Police, attacktype1_txt_Armed Assault, region_txt_South Asia",0.3221073140661893,0.018558982007914535,0.017083950223181116,0.05303806985168478,2.8578113729010854,1.0,0.011105966376809034,1.0364102153909927,0.9589746098646219,0.05279629881616546,0.03513108501854799,0.4867800076423312
"region_txt_Southeast Asia, attacktype1_txt_Armed Assault",weaptype1_txt_Firearms,0.022136484470887386,0.3221073140661893,0.020364244789230067,0.9199403281949279,2.856005709966247,1.0,0.01323392123344462,8.467342803806789,0.6645719302200735,0.0628759813751147,0.8818991951583187,0.4915811271211807
weaptype1_txt_Firearms,"region_txt_Southeast Asia, attacktype1_txt_Armed Assault",0.3221073140661893,0.022136484470887386,0.020364244789230067,0.06322192604743353,2.856005709966247,1.0,0.01323392123344462,1.0438582442511635,0.958648260250475,0.0628759813751147,0.042015517425573655,0.4915811271211807
"weaptype1_txt_Firearms, region_txt_South Asia",attacktype1_txt_Armed Assault,0.08348789978590024,0.23484377321936695,0.05507702637995278,0.6597007053859846,2.809104522306239,1.0,0.03547041297607159,2.2484802022540533,0.7026799427787201,0.20921578056072418,0.5552551456768348,0.44711347111620353
attacktype1_txt_Armed Assault,"weaptype1_txt_Firearms, region_txt_South Asia",0.23484377321936695,0.08348789978590024,0.05507702637995278,0.23452623684642246,2.809104522306239,1.0,0.03547041297607159,1.1973135387923406,0.8416773563277613,0.20921578056072418,0.16479688268735268,0.44711347111620353
weaptype1_txt_Firearms,"attacktype1_txt_Armed Assault, targtype1_txt_Government (General)",0.3221073140661893,0.018993786153414315,0.017183019522155746,0.053345635978402015,2.808583583469093,1.0,0.011064982080331884,1.0362876368932092,0.9499271123412919,0.05304742324095627,0.03501695436799731,0.4790054751900123
"attacktype1_txt_Armed Assault, targtype1_txt_Government (General)",weaptype1_txt_Firearms,0.018993786153414315,0.3221073140661893,0.017183019522155746,0.9046653144016226,2.808583583469093,1.0,0.011064982080331884,7.110661577986556,0.6564164757952194,0.05304742324095627,0.8593661097448603,0.4790054751900123
