decade,region_txt,country_txt,attacktype1_txt,targtype1_txt,weaptype1_txt,casualty_level,support,total_killed,total_wounded,total_casualties,avg_casualties_per_event,cuboid_level
ALL,Southeast Asia,ALL,Bombing/Explosion,Government (General),ALL,ALL,429,163.0,872.0,1035.0,2.4125874125874125,3
1980s,ALL,Sri Lanka,Bombing/Explosion,ALL,ALL,ALL,428,1952.0,3095.0,5047.0,11.792056074766355,3
1990s,ALL,El Salvador,ALL,ALL,ALL,0_None,428,0.0,0.0,0.0,0.0,3
1990s,ALL,Germany,ALL,ALL,ALL,0_None,428,0.0,0.0,0.0,0.0,3
ALL,Central America & Caribbean,ALL,ALL,Police,Firearms,ALL,428,900.0,422.0,1322.0,3.088785046728972,3
1990s,Central America & Caribbean,Guatemala,ALL,ALL,ALL,ALL,427,270.0,211.0,481.0,1.126463700234192,3
ALL,Middle East & North Africa,ALL,ALL,Educational Institution,Explosives,ALL,427,848.0,2469.0,3317.0,7.768149882903981,3
ALL,ALL,France,ALL,Government (General),Explosives,ALL,427,9.0,106.0,115.0,0.2693208430913349,3
ALL,ALL,Colombia,ALL,ALL,Incendiary,0_None,427,0.0,0.0,0.0,0.0,3
ALL,Middle East & North Africa,ALL,Bombing/Explosion,Government (Diplomatic),ALL,ALL,426,477.0,1586.0,2063.0,4.842723004694836,3
ALL,ALL,Yemen,ALL,ALL,Explosives,1_Low_1_5,426,556.0,609.0,1165.0,2.7347417840375585,3
ALL,ALL,ALL,Unknown,Business,Unknown,ALL,426,952.0,549.0,1501.0,3.523474178403756,3
1990s,ALL,Algeria,Armed Assault,ALL,ALL,ALL,425,4349.0,835.0,5184.0,12.197647058823529,3
2000s,ALL,Sri Lanka,ALL,ALL,ALL,1_Low_1_5,425,522.0,378.0,900.0,2.1176470588235294,3
ALL,Sub-Saharan Africa,Democratic Republic of the Congo,ALL,Private Citizens & Property,ALL,ALL,425,2295.0,744.0,3039.0,7.1505882352941175,3
ALL,Western Europe,Spain,ALL,Government (General),ALL,ALL,425,78.0,289.0,367.0,0.8635294117647059,3
ALL,ALL,Lebanon,Bombing/Explosion,Military,ALL,ALL,425,746.0,1137.0,1883.0,4.430588235294118,3
ALL,ALL,Argentina,ALL,ALL,Explosives,0_None,425,0.0,0.0,0.0,0.0,3
ALL,ALL,India,ALL,ALL,Unknown,0_None,425,0.0,0.0,0.0,0.0,3
1990s,Middle East & North Africa,Egypt,ALL,ALL,ALL,ALL,424,657.0,575.0,1232.0,2.9056603773584904,3
2000s,Sub-Saharan Africa,ALL,Bombing/Explosion,ALL,ALL,ALL,424,1390.0,2187.0,3577.0,8.43632075471698,3
2010s,ALL,Bangladesh,ALL,ALL,ALL,1_Low_1_5,424,169.0,642.0,811.0,1.9127358490566038,3
ALL,Eastern Europe,ALL,Armed Assault,Military,ALL,ALL,424,684.0,734.0,1418.0,3.3443396226415096,3
ALL,ALL,Nigeria,Bombing/Explosion,ALL,ALL,0_None,424,0.0,0.0,0.0,0.0,3
ALL,ALL,Italy,ALL,ALL,Incendiary,0_None,424,0.0,0.0,0.0,0.0,3
ALL,ALL,Russia,ALL,ALL,Explosives,1_Low_1_5,424,374.0,612.0,986.0,2.3254716981132075,3
1980s,ALL,El Salvador,ALL,ALL,ALL,2_Medium_6_20,423,3214.0,1361.0,4575.0,10.815602836879433,3
1980s,ALL,ALL,Assassination,ALL,ALL,0_None,423,0.0,0.0,0.0,0.0,3
ALL,Southeast Asia,ALL,ALL,ALL,Unknown,0_None,423,0.0,0.0,0.0,0.0,3
ALL,ALL,Guatemala,Bombing/Explosion,ALL,Explosives,ALL,423,346.0,519.0,865.0,2.044917257683215,3
ALL,ALL,Afghanistan,ALL,Unknown,ALL,0_None,423,0.0,0.0,0.0,0.0,3
ALL,ALL,ALL,Unknown,Government (General),Unknown,ALL,423,716.0,516.0,1232.0,2.9125295508274234,3
ALL,ALL,ALL,Bombing/Explosion,Educational Institution,ALL,1_Low_1_5,423,257.0,740.0,997.0,2.3569739952718676,3
ALL,ALL,ALL,Bombing/Explosion,Religious Figures/Institutions,ALL,1_Low_1_5,423,385.0,743.0,1128.0,2.6666666666666665,3
1980s,ALL,Sri Lanka,Armed Assault,ALL,ALL,ALL,422,2823.0,623.0,3446.0,8.165876777251185,3
2010s,ALL,Libya,Hostage Taking (Kidnapping),ALL,ALL,ALL,422,222.0,153.0,375.0,0.8886255924170616,3
ALL,Middle East & North Africa,Libya,Hostage Taking (Kidnapping),ALL,ALL,ALL,422,222.0,153.0,375.0,0.8886255924170616,3
1980s,ALL,United States,ALL,ALL,ALL,0_None,421,0.0,0.0,0.0,0.0,3
2010s,ALL,ALL,Armed Assault,ALL,Incendiary,ALL,421,713.0,613.0,1326.0,3.1496437054631827,3
ALL,Sub-Saharan Africa,ALL,ALL,Utilities,Explosives,ALL,421,301.0,27.0,328.0,0.7790973871733967,3
ALL,ALL,Afghanistan,Armed Assault,Private Citizens & Property,ALL,ALL,421,2268.0,1463.0,3731.0,8.862232779097388,3
ALL,ALL,Guatemala,Assassination,ALL,Firearms,ALL,421,617.0,60.0,677.0,1.6080760095011877,3
1980s,ALL,ALL,Bombing/Explosion,ALL,Firearms,ALL,420,1657.0,1298.0,2955.0,7.035714285714286,3
ALL,Middle East & North Africa,Lebanon,ALL,Private Citizens & Property,ALL,ALL,420,867.0,3083.0,3950.0,9.404761904761905,3
ALL,South Asia,ALL,ALL,Military,ALL,3_High_21_100,420,7838.0,7853.0,15691.0,37.35952380952381,3
ALL,Sub-Saharan Africa,ALL,ALL,Business,ALL,1_Low_1_5,420,538.0,480.0,1018.0,2.4238095238095236,3
ALL,ALL,Philippines,Facility/Infrastructure Attack,ALL,ALL,0_None,420,0.0,0.0,0.0,0.0,3
1970s,South America,Colombia,ALL,ALL,ALL,ALL,419,283.0,119.0,402.0,0.9594272076372315,3
ALL,Sub-Saharan Africa,ALL,Bombing/Explosion,Utilities,ALL,ALL,419,298.0,26.0,324.0,0.7732696897374701,3
ALL,ALL,Algeria,Armed Assault,Private Citizens & Property,ALL,ALL,419,4692.0,661.0,5353.0,12.77565632458234,3
ALL,ALL,Philippines,ALL,Police,Firearms,ALL,419,769.0,427.0,1196.0,2.8544152744630074,3
ALL,ALL,Colombia,ALL,ALL,Unknown,1_Low_1_5,419,764.0,148.0,912.0,2.1766109785202863,3
ALL,ALL,Greece,ALL,ALL,Incendiary,0_None,419,0.0,0.0,0.0,0.0,3
ALL,South Asia,Bangladesh,ALL,Private Citizens & Property,ALL,ALL,418,457.0,2625.0,3082.0,7.373205741626794,3
ALL,ALL,Colombia,Hostage Taking (Kidnapping),ALL,Firearms,ALL,418,322.0,75.0,397.0,0.9497607655502392,3
ALL,ALL,Lebanon,ALL,Military,Explosives,ALL,418,770.0,1180.0,1950.0,4.6650717703349285,3
1990s,South Asia,ALL,ALL,ALL,ALL,3_High_21_100,417,5758.0,10762.0,16520.0,39.61630695443645,3
ALL,Sub-Saharan Africa,Sudan,ALL,ALL,ALL,1_Low_1_5,417,440.0,467.0,907.0,2.175059952038369,3
ALL,Western Europe,ALL,Facility/Infrastructure Attack,Private Citizens & Property,ALL,ALL,417,14.0,78.0,92.0,0.22062350119904076,3
ALL,Middle East & North Africa,ALL,ALL,Religious Figures/Institutions,ALL,0_None,417,0.0,0.0,0.0,0.0,3
ALL,ALL,Peru,Armed Assault,Private Citizens & Property,ALL,ALL,417,3433.0,385.0,3818.0,9.155875299760192,3
ALL,ALL,Thailand,Bombing/Explosion,Military,ALL,ALL,417,256.0,1244.0,1500.0,3.597122302158273,3
ALL,ALL,Peru,ALL,Government (General),ALL,1_Low_1_5,417,481.0,145.0,626.0,1.501199040767386,3
ALL,ALL,ALL,Assassination,Violent Political Party,Firearms,ALL,417,551.0,189.0,740.0,1.774580335731415,3
2000s,ALL,Algeria,ALL,ALL,Firearms,ALL,416,1556.0,572.0,2128.0,5.115384615384615,3
2010s,ALL,ALL,Hostage Taking (Kidnapping),ALL,ALL,2_Medium_6_20,416,3349.0,813.0,4162.0,10.004807692307692,3
1980s,ALL,ALL,ALL,Transportation,Incendiary,ALL,416,72.0,203.0,275.0,0.6610576923076923,3
ALL,South America,ALL,Hostage Taking (Kidnapping),Business,ALL,ALL,416,119.0,14.0,133.0,0.31971153846153844,3
ALL,ALL,Peru,ALL,Police,ALL,1_Low_1_5,416,602.0,289.0,891.0,2.141826923076923,3
ALL,ALL,India,ALL,ALL,Melee,1_Low_1_5,416,441.0,174.0,615.0,1.4783653846153846,3
1990s,ALL,India,ALL,Private Citizens & Property,ALL,ALL,415,2139.0,1853.0,3992.0,9.619277108433735,3
1980s,ALL,ALL,Unknown,ALL,ALL,0_None,415,0.0,0.0,0.0,0.0,3
ALL,ALL,Afghanistan,ALL,ALL,Explosives,3_High_21_100,415,5528.0,10495.0,16023.0,38.609638554216865,3
1980s,Western Europe,ALL,ALL,ALL,Incendiary,ALL,414,14.0,57.0,71.0,0.17149758454106281,3
2000s,ALL,Iraq,ALL,Business,ALL,ALL,414,1632.0,3680.0,5312.0,12.830917874396135,3
1990s,ALL,Spain,ALL,ALL,Explosives,ALL,414,92.0,561.0,653.0,1.577294685990338,3
2010s,ALL,ALL,ALL,Violent Political Party,ALL,0_None,414,0.0,0.0,0.0,0.0,3
2010s,ALL,ALL,ALL,ALL,Incendiary,1_Low_1_5,414,369.0,485.0,854.0,2.0628019323671496,3
ALL,Middle East & North Africa,ALL,Bombing/Explosion,Educational Institution,ALL,ALL,414,862.0,2488.0,3350.0,8.091787439613526,3
ALL,ALL,Russia,ALL,Police,ALL,1_Low_1_5,414,458.0,405.0,863.0,2.0845410628019323,3
ALL,ALL,Syria,ALL,ALL,Explosives,2_Medium_6_20,414,2296.0,2459.0,4755.0,11.485507246376812,3
1970s,ALL,United Kingdom,ALL,Military,ALL,ALL,413,505.0,106.0,611.0,1.4794188861985471,3
2000s,ALL,Sri Lanka,ALL,ALL,Explosives,ALL,413,1842.0,4626.0,6468.0,15.661016949152541,3
1970s,ALL,France,ALL,ALL,ALL,0_None,413,0.0,0.0,0.0,0.0,3
1990s,ALL,ALL,Armed Assault,Government (General),ALL,ALL,413,1100.0,1328.0,2428.0,5.878934624697337,3
2000s,ALL,ALL,ALL,Business,Firearms,ALL,413,1110.0,777.0,1887.0,4.5690072639225185,3
ALL,ALL,United Kingdom,ALL,Police,Explosives,ALL,413,162.0,649.0,811.0,1.963680387409201,3
ALL,ALL,ALL,Assassination,Private Citizens & Property,Unknown,ALL,413,697.0,71.0,768.0,1.8595641646489105,3
ALL,ALL,ALL,ALL,Government (General),Explosives,3_High_21_100,413,4730.0,12938.0,17668.0,42.779661016949156,3
1980s,ALL,Lebanon,ALL,Military,ALL,ALL,412,647.0,940.0,1587.0,3.8519417475728157,3
2000s,ALL,Philippines,ALL,ALL,ALL,1_Low_1_5,412,469.0,432.0,901.0,2.186893203883495,3
1970s,ALL,ALL,ALL,Military,ALL,0_None,412,0.0,0.0,0.0,0.0,3
ALL,Middle East & North Africa,Libya,Armed Assault,ALL,ALL,ALL,412,529.0,758.0,1287.0,3.1237864077669903,3
2000s,Western Europe,ALL,ALL,ALL,Incendiary,ALL,411,1.0,75.0,76.0,0.18491484184914841,3
1990s,ALL,Algeria,Bombing/Explosion,ALL,ALL,ALL,411,1489.0,4791.0,6280.0,15.279805352798054,3
1990s,ALL,Peru,ALL,Business,ALL,ALL,411,149.0,212.0,361.0,0.878345498783455,3
1990s,ALL,Algeria,ALL,ALL,Explosives,ALL,411,1511.0,4792.0,6303.0,15.335766423357665,3
ALL,Sub-Saharan Africa,Sudan,Armed Assault,ALL,ALL,ALL,411,2356.0,1181.0,3537.0,8.605839416058394,3
ALL,North America,ALL,ALL,ALL,Firearms,1_Low_1_5,411,473.0,265.0,738.0,1.7956204379562044,3
2010s,ALL,Libya,Armed Assault,ALL,ALL,ALL,410,518.0,758.0,1276.0,3.1121951219512196,3
ALL,Sub-Saharan Africa,South Africa,ALL,Police,ALL,ALL,410,391.0,600.0,991.0,2.4170731707317072,3
ALL,ALL,Yemen,ALL,Military,Explosives,ALL,410,1811.0,2068.0,3879.0,9.460975609756098,3
ALL,ALL,India,ALL,Military,ALL,1_Low_1_5,410,503.0,526.0,1029.0,2.5097560975609756,3
2010s,ALL,Somalia,Assassination,ALL,ALL,ALL,409,582.0,375.0,957.0,2.3398533007334965,3
2010s,ALL,Yemen,Assassination,ALL,ALL,ALL,409,491.0,331.0,822.0,2.0097799511002443,3
2000s,ALL,Philippines,ALL,ALL,Firearms,ALL,409,904.0,551.0,1455.0,3.5574572127139366,3
1980s,ALL,ALL,Assassination,Business,ALL,ALL,409,479.0,72.0,551.0,1.3471882640586796,3
